SID:010,4,AEROZ2,RW15, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,1570,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,4,AEROZ2,RW15,AMUSE,K4,E,A,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,AEROZ2,RW33, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,3370,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,4,AEROZ2,RW33,AMUSE,K4,E,A,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,AEROZ2, ,AMUSE,K4,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,5,AEROZ2, ,AEROZ,K4,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,AEROZ2,SJT,AEROZ,K4,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,6,AEROZ2,SJT,SJT,K4,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,BNDIA3,RW15, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,1570,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,4,BNDIA3,RW15,GARDS,K4,E,A,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,BNDIA3,RW33, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,3370,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,4,BNDIA3,RW33,GARDS,K4,E,A,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,BNDIA3, ,GARDS,K4,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,5,BNDIA3, ,BNDIA,K4,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,ELOEL3,RW15, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,1570,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,4,ELOEL3,RW15,WLMRT,K4,E,A,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,ELOEL3,RW33, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,3370,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,4,ELOEL3,RW33,WLMRT,K4,E,A,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ELOEL3, ,WLMRT,K4,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,5,ELOEL3, ,ELOEL,K4,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,ELOEL3,ABI,ELOEL,K4,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,6,ELOEL3,ABI,FORSS,K4,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,ELOEL3,ABI,ABI,K4,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,ELOEL3,FORSS,ELOEL,K4,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,6,ELOEL3,FORSS,FORSS,K4,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,ELOEL3,KLNGR,ELOEL,K4,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
